,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[196],-1.33359,0.000146015,0.00720728,0.0071365,-1.3458,-1.33361,-1.32179,2472.36,2743.33,4.59435,1.00107
log_lik[197],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[198],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[199],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[200],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[201],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[202],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[203],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[204],-3.35218,6.64504e-05,0.00336405,0.0034079,-3.35789,-3.35207,-3.34686,2633.64,2943.09,4.89406,1.00023
log_lik[205],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[206],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[207],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[208],-1.70536,0.000133873,0.00658797,0.00649534,-1.71652,-1.70535,-1.69467,2457.03,2733.43,4.56585,1.00108
log_lik[209],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[210],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[211],-0.339054,0.000148816,0.00824209,0.00805334,-0.352697,-0.339178,-0.325354,3104.49,3153.59,5.76902,1.001
log_lik[212],-1.33359,0.000146015,0.00720728,0.0071365,-1.3458,-1.33361,-1.32179,2472.36,2743.33,4.59435,1.00107
log_lik[213],-1.55647,0.000138879,0.00683991,0.00675057,-1.56805,-1.55647,-1.54534,2461.02,2733.43,4.57328,1.00107
log_lik[214],-1.33359,0.000146015,0.00720728,0.0071365,-1.3458,-1.33361,-1.32179,2472.36,2743.33,4.59435,1.00107
log_lik[215],-3.03729,0.000231176,0.0115755,0.0116886,-3.05627,-3.03735,-3.01829,2551.07,3013.66,4.7406,1.00027
log_lik[216],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[217],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[218],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[219],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[220],-1.33359,0.000146015,0.00720728,0.0071365,-1.3458,-1.33361,-1.32179,2472.36,2743.33,4.59435,1.00107
log_lik[221],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[222],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[223],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[224],-1.4821,0.000141319,0.00696409,0.00686985,-1.49389,-1.48211,-1.47075,2463.78,2733.43,4.5784,1.00107
log_lik[225],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[226],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[227],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[228],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[229],-1.4821,0.000141319,0.00696409,0.00686985,-1.49389,-1.48211,-1.47075,2463.78,2733.43,4.5784,1.00107
log_lik[230],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[231],-0.530791,0.00015505,0.00893557,0.00880274,-0.545932,-0.530649,-0.516137,3360.67,3464.99,6.24508,1.00155
log_lik[232],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[233],-2.60744,8.65818e-05,0.00437787,0.00442875,-2.61479,-2.60732,-2.60043,2619.34,2989.05,4.86748,1.00024
log_lik[234],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[235],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[236],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[237],-3.20323,7.04798e-05,0.00356684,0.00361599,-3.20927,-3.20311,-3.19757,2629.2,2966.13,4.8858,1.00023
log_lik[238],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[239],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[240],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[241],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[242],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[243],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[244],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[245],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[246],-3.12875,7.24943e-05,0.00366824,0.00371984,-3.13495,-3.12864,-3.12293,2626.8,2989.05,4.88135,1.00023
log_lik[247],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[248],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[249],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[250],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[251],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[252],-2.81381,0.000225076,0.0112695,0.0113789,-2.83227,-2.81386,-2.7953,2551.31,3013.66,4.74105,1.00027
log_lik[253],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[254],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[255],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[256],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[257],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[258],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[259],-2.30959,9.4596e-05,0.00478256,0.00484343,-2.3176,-2.30948,-2.30191,2616.09,2989.05,4.86143,1.00024
log_lik[260],-1.69394,0.000192693,0.00968999,0.00982408,-1.70979,-1.69398,-1.678,2574.86,3062.34,4.78482,1.00025
log_lik[261],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[262],-1.00688,0.000161959,0.00847305,0.00860093,-1.02062,-1.00695,-0.992966,2787.22,3019.36,5.17945,1.00056
log_lik[263],-1.55647,0.000138879,0.00683991,0.00675057,-1.56805,-1.55647,-1.54534,2461.02,2733.43,4.57328,1.00107
log_lik[264],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[265],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[266],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[267],-1.78508,0.000246274,0.0120698,0.0119414,-1.80512,-1.7849,-1.76482,2434.99,2733.54,4.5249,1.0011
log_lik[268],-1.63089,0.000136394,0.00671446,0.00662811,-1.64227,-1.63089,-1.61998,2458.3,2733.43,4.56822,1.00107
log_lik[269],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[270],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[271],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[272],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[273],-2.08628,0.000100559,0.00508491,0.00515389,-2.09477,-2.08617,-2.07809,2615.72,2989.05,4.86075,1.00025
log_lik[274],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[275],-1.4821,0.000141319,0.00696409,0.00686985,-1.49389,-1.48211,-1.47075,2463.78,2733.43,4.5784,1.00107
log_lik[276],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[277],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[278],-3.35218,6.64504e-05,0.00336405,0.0034079,-3.35789,-3.35207,-3.34686,2633.64,2943.09,4.89406,1.00023
log_lik[279],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[280],-1.78508,0.000246274,0.0120698,0.0119414,-1.80512,-1.7849,-1.76482,2434.99,2733.54,4.5249,1.0011
log_lik[281],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[282],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[283],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[284],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[285],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[286],-3.11178,0.000233204,0.0116774,0.0117919,-3.13093,-3.11184,-3.09262,2551.2,3013.66,4.74086,1.00027
log_lik[287],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[288],-2.38405,9.25972e-05,0.0046815,0.00473839,-2.39189,-2.38393,-2.37653,2616.92,2989.05,4.86299,1.00024
log_lik[289],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[290],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[291],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[292],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[293],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[294],-1.33359,0.000146015,0.00720728,0.0071365,-1.3458,-1.33361,-1.32179,2472.36,2743.33,4.59435,1.00107
log_lik[295],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[296],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[297],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[298],-3.87354,5.23534e-05,0.00265475,0.00269485,-3.87808,-3.87342,-3.86939,2651.37,2947.26,4.92699,1.00022
log_lik[299],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[300],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[301],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[302],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[303],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[304],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[305],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[306],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[307],-1.76897,0.000195137,0.00980268,0.00992208,-1.78499,-1.76902,-1.75282,2569.8,3013.12,4.77543,1.00026
log_lik[308],-3.9311,0.000255456,0.0127964,0.0129338,-3.95209,-3.93115,-3.91012,2552.18,3013.66,4.74268,1.00027
log_lik[309],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[310],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[311],-2.51574,0.000216882,0.0108599,0.0109585,-2.53353,-2.51581,-2.4979,2551.81,3013.66,4.74199,1.00027
log_lik[312],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[313],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[314],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[315],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[316],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[317],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[318],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[319],-1.70536,0.000133873,0.00658797,0.00649534,-1.71652,-1.70535,-1.69467,2457.03,2733.43,4.56585,1.00108
log_lik[320],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[321],-1.33359,0.000146015,0.00720728,0.0071365,-1.3458,-1.33361,-1.32179,2472.36,2743.33,4.59435,1.00107
log_lik[322],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
log_lik[323],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[324],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[325],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[326],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[327],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[328],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[329],-2.08499,0.000258031,0.0126242,0.0124974,-2.10596,-2.08477,-2.06385,2427.3,2733.58,4.51062,1.0011
log_lik[330],-2.52584,0.000105061,0.00516589,0.00510274,-2.53468,-2.52579,-2.51754,2454.87,2733.54,4.56184,1.00107
log_lik[331],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[332],-1.63089,0.000136394,0.00671446,0.00662811,-1.64227,-1.63089,-1.61998,2458.3,2733.43,4.56822,1.00107
log_lik[333],-2.01011,0.000255172,0.0124879,0.0123656,-2.03084,-2.0099,-1.98919,2428.27,2733.58,4.51242,1.00109
log_lik[334],-3.12875,7.24943e-05,0.00366824,0.00371984,-3.13495,-3.12864,-3.12293,2626.8,2989.05,4.88135,1.00023
log_lik[335],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[336],-1.4821,0.000141319,0.00696409,0.00686985,-1.49389,-1.48211,-1.47075,2463.78,2733.43,4.5784,1.00107
log_lik[337],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[338],-1.78871,0.000108367,0.00548446,0.0055636,-1.79785,-1.7886,-1.77986,2619.12,2989.05,4.86706,1.00025
log_lik[339],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[340],-1.63089,0.000136394,0.00671446,0.00662811,-1.64227,-1.63089,-1.61998,2458.3,2733.43,4.56822,1.00107
log_lik[341],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[342],-1.92895,0.000126156,0.00620412,0.00612284,-1.93949,-1.92893,-1.91891,2455.1,2733.43,4.56227,1.00107
log_lik[343],-0.547805,0.000125339,0.00683719,0.0068357,-0.559159,-0.547761,-0.536727,3017.36,3270.37,5.60711,1.00052
log_lik[344],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[345],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[346],-3.9311,0.000255456,0.0127964,0.0129338,-3.95209,-3.93115,-3.91012,2552.18,3013.66,4.74268,1.00027
log_lik[347],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[348],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[349],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[350],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[351],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[352],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[353],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[354],-2.30959,9.4596e-05,0.00478256,0.00484343,-2.3176,-2.30948,-2.30191,2616.09,2989.05,4.86143,1.00024
log_lik[355],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[356],-2.75638,8.25614e-05,0.00417521,0.00422319,-2.7634,-2.75626,-2.74971,2620.62,2989.05,4.86985,1.00024
log_lik[357],-0.414352,0.000120972,0.00692019,0.00681926,-0.42601,-0.414273,-0.403158,3300.2,3033.89,6.1327,1.00038
log_lik[358],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[359],-4.09697,4.63187e-05,0.00235117,0.00238187,-4.10103,-4.09685,-4.09334,2659.83,2947.26,4.94271,1.00022
log_lik[360],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[361],-1.70536,0.000133873,0.00658797,0.00649534,-1.71652,-1.70535,-1.69467,2457.03,2733.43,4.56585,1.00108
log_lik[362],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[363],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[364],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[365],-0.414352,0.000120972,0.00692019,0.00681926,-0.42601,-0.414273,-0.403158,3300.2,3033.89,6.1327,1.00038
log_lik[366],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[367],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[368],-1.78871,0.000108367,0.00548446,0.0055636,-1.79785,-1.7886,-1.77986,2619.12,2989.05,4.86706,1.00025
log_lik[369],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[370],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[371],-3.94802,5.03412e-05,0.00255352,0.00258966,-3.9524,-3.94789,-3.94404,2654.0,2947.26,4.93189,1.00022
log_lik[372],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[373],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[374],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[375],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[376],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[377],-3.42666,6.44358e-05,0.00326267,0.00330716,-3.4322,-3.42655,-3.42151,2635.55,2943.09,4.89761,1.00022
log_lik[378],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[379],-2.51574,0.000216882,0.0108599,0.0109585,-2.53353,-2.51581,-2.4979,2551.81,3013.66,4.74199,1.00027
log_lik[380],-2.68191,8.45723e-05,0.00427656,0.00432541,-2.68909,-2.68179,-2.67507,2619.95,2989.05,4.86862,1.00024
log_lik[381],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[382],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[383],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[384],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[385],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[386],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
log_lik[387],-2.83085,8.05492e-05,0.00407384,0.00412148,-2.83771,-2.83073,-2.82435,2621.52,2989.05,4.87154,1.00023
log_lik[388],-4.60142,0.000273641,0.0137115,0.0138663,-4.62392,-4.60146,-4.57896,2553.46,3013.66,4.74506,1.00027
log_lik[389],-2.36665,0.000212735,0.0106537,0.0107607,-2.38409,-2.36672,-2.34914,2552.34,3013.66,4.74298,1.00027
log_lik[390],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
